County Name,Census Tract,# Extremely Hot Days
Lewis,53041971300,0
Lewis,53041971400,0
Lewis,53041971500,0
Lewis,53041971600,0
Lewis,53041971700,0
Lewis,53041971800,0
Lewis,53041971900,0
Lewis,53041972000,0
Lincoln,53043960100,0
Lincoln,53043960200,0
Lincoln,53043960300,1
Lincoln,53043960400,1
Mason,53045940000,0
Mason,53045960100,0
Mason,53045960200,0
Mason,53045960300,0
Mason,53045960400,0
Mason,53045960500,0
Mason,53045960600,0
Mason,53045960700,0
Mason,53045960800,0
Mason,53045960900,0
Mason,53045961000,0
Mason,53045961100,0
Mason,53045961200,0
Mason,53045961300,0
Okanogan,53047940100,1
Okanogan,53047940200,1
Okanogan,53047970300,1
Okanogan,53047970400,1
Okanogan,53047970500,1
Okanogan,53047970600,1
Okanogan,53047970700,1
Okanogan,53047970800,1
Okanogan,53047970900,1
Okanogan,53047971000,1
Pacific,53049950200,0
Pacific,53049950300,0
Pacific,53049950400,0
Pacific,53049950500,0
Pacific,53049950600,0
Pacific,53049950700,0
Pacific,53049950800,0
Pend Oreille,53051970100,1
Pend Oreille,53051970200,1
Pend Oreille,53051970300,1
Pend Oreille,53051970400,1
Pend Oreille,53051970500,1
Pierce,53053060200,0
Pierce,53053060300,0
Pierce,53053060400,0
Pierce,53053060500,0
Pierce,53053060600,0
Pierce,53053060700,0
Pierce,53053060800,0
Pierce,53053060903,0
Pierce,53053060904,0
Pierce,53053060905,0
Pierce,53053060906,0
Pierce,53053061001,0
Pierce,53053061002,0
Pierce,53053061100,0
Pierce,53053061200,0
Pierce,53053061300,0
Pierce,53053061400,0
Pierce,53053061500,0
Pierce,53053061601,0
Pierce,53053061602,0
Pierce,53053061700,0
Pierce,53053061800,0
Pierce,53053061900,0
Pierce,53053062000,0
Pierce,53053062300,0
Pierce,53053062400,0
Pierce,53053062500,0
Pierce,53053062600,0
Pierce,53053062801,0
Pierce,53053062802,0
Pierce,53053062900,0
Pierce,53053063000,0
Pierce,53053063100,0
Pierce,53053063200,0
Pierce,53053063300,0
Pierce,53053063400,0
Pierce,53053063501,0
Pierce,53053063502,0
Pierce,53053070100,0
Pierce,53053070203,0
Pierce,53053070204,0
Pierce,53053070205,0
Pierce,53053070206,0
Pierce,53053070207,0
Pierce,53053070307,0
Pierce,53053070308,0
Pierce,53053070309,0
Pierce,53053070310,0
Pierce,53053070311,0
Pierce,53053070312,0
Pierce,53053070313,0
Pierce,53053070314,0
Pierce,53053070315,0
Pierce,53053070316,0
Pierce,53053070401,0
Pierce,53053070403,0
Pierce,53053070404,0
Pierce,53053070703,0
Pierce,53053071100,0
Pierce,53053071205,0
Pierce,53053071206,0
Pierce,53053071207,0
Pierce,53053071208,0
Pierce,53053071209,0
Pierce,53053071210,0
Pierce,53053071304,0
Pierce,53053071305,0
Pierce,53053071306,0
Pierce,53053071307,0
Pierce,53053071309,0
Pierce,53053071310,0
Pierce,53053071403,0
Pierce,53053071406,0
Pierce,53053071407,0
Pierce,53053071408,0
Pierce,53053071409,0
Pierce,53053071410,0
Pierce,53053071411,0
Pierce,53053071503,0
Pierce,53053071504,0
Pierce,53053071505,0
Pierce,53053071506,0
Pierce,53053071601,0
Pierce,53053071602,0
Pierce,53053071703,0
Pierce,53053071704,0
Pierce,53053071705,0
Pierce,53053071706,0
Pierce,53053071707,0
Pierce,53053071803,0
Pierce,53053071805,0
Pierce,53053071806,0
Pierce,53053071807,0
Pierce,53053071808,0
Pierce,53053071901,0
Pierce,53053071902,0
Pierce,53053072000,0
Pierce,53053072105,0
Pierce,53053072106,0
Pierce,53053072107,0
Pierce,53053072108,0
Pierce,53053072109,0
Pierce,53053072111,0
Pierce,53053072112,0
Pierce,53053072305,0
Pierce,53053072307,0
Pierce,53053072308,0
Pierce,53053072309,0
Pierce,53053072310,0
Pierce,53053072311,0
Pierce,53053072312,0
Pierce,53053072313,0
Pierce,53053072405,0
Pierce,53053072406,0
Pierce,53053072407,0
Pierce,53053072408,0
Pierce,53053072409,0
Pierce,53053072410,0
Pierce,53053072503,0
Pierce,53053072504,0
Pierce,53053072505,0
Pierce,53053072506,0
Pierce,53053072507,0
Pierce,53053072601,0
Pierce,53053072602,0
Pierce,53053072603,0
Pierce,53053072800,0
Pierce,53053072901,0
Pierce,53053072903,0
Pierce,53053072905,0
Pierce,53053072906,0
Pierce,53053072907,0
Pierce,53053073001,0
Pierce,53053073005,0
Pierce,53053073006,0
Pierce,53053073108,0
Pierce,53053073110,0
Pierce,53053073111,0
Pierce,53053073113,0
Pierce,53053073114,0
Pierce,53053073115,0
Pierce,53053073116,0
Pierce,53053073117,0
Pierce,53053073118,0
Pierce,53053073119,0
Pierce,53053073120,0
Pierce,53053073121,0
Pierce,53053073122,0
Pierce,53053073123,0
Pierce,53053073124,0
Pierce,53053073125,0
Pierce,53053073126,0
Pierce,53053073200,0
Pierce,53053073301,0
Pierce,53053073302,0
Pierce,53053073404,0
Pierce,53053073405,0
Pierce,53053073406,0
Pierce,53053073407,0
Pierce,53053073408,0
Pierce,53053073500,0
Pierce,53053940001,0
Pierce,53053940002,0
Pierce,53053940003,0
Pierce,53053940004,0
Pierce,53053940005,0
Pierce,53053940006,0
Pierce,53053940007,0
Pierce,53053940008,0
Pierce,53053940009,0
Pierce,53053940010,0
Pierce,53053940011,0
San Juan,53055960100,1
San Juan,53055960300,1
San Juan,53055960400,1
San Juan,53055960500,1
San Juan,53055990100,1
Skagit,53057940200,1
Skagit,53057940300,1
Skagit,53057940400,1
Skagit,53057940500,1
Skagit,53057940600,1
Skagit,53057940700,1
Skagit,53057940800,1
Skagit,53057950100,1
Skagit,53057950800,1
Skagit,53057950900,1
Skagit,53057951000,1
Skagit,53057951100,1
Skagit,53057951200,1
Skagit,53057951300,1
Skagit,53057951400,1
Skagit,53057951500,1
Skagit,53057951600,1
Skagit,53057951700,1
Skagit,53057951800,1
Skagit,53057951900,1
Skagit,53057952100,1
Skagit,53057952200,1
Skagit,53057952301,1
Skagit,53057952302,1
Skagit,53057952401,1
Skagit,53057952402,1
Skagit,53057952500,1
Skagit,53057952600,1
Skagit,53057952700,1
Skagit,53057990100,1
Skamania,53059950100,0
Skamania,53059950200,0
Skamania,53059950300,0
Skamania,53059950400,0
Skamania,53059950500,0
Snohomish,53061040100,0
Snohomish,53061040200,0
Snohomish,53061040300,0
Snohomish,53061040400,0
Snohomish,53061040500,0
Snohomish,53061040700,0
Snohomish,53061040800,0
Snohomish,53061040900,0
Snohomish,53061041000,0
Snohomish,53061041100,0
Snohomish,53061041201,0
Snohomish,53061041202,0
Snohomish,53061041301,0
Snohomish,53061041303,0
Snohomish,53061041304,0
Snohomish,53061041400,0
Snohomish,53061041500,0
Snohomish,53061041601,0
Snohomish,53061041605,0
Snohomish,53061041606,0
Snohomish,53061041607,0
Snohomish,53061041608,0
Snohomish,53061041701,0
Snohomish,53061041703,0
Snohomish,53061041704,0
Snohomish,53061041805,0
Snohomish,53061041806,0
Snohomish,53061041808,0
Snohomish,53061041809,0
Snohomish,53061041810,0
Snohomish,53061041811,0
Snohomish,53061041812,0
Snohomish,53061041901,0
Snohomish,53061041903,0
Snohomish,53061041904,0
Snohomish,53061041905,0
Snohomish,53061042001,0
Snohomish,53061042003,0
Snohomish,53061042004,0
Snohomish,53061042005,0
Snohomish,53061042006,0
Snohomish,53061050101,0
Snohomish,53061050102,0
Snohomish,53061050200,0
Snohomish,53061050300,0
Snohomish,53061050401,0
Snohomish,53061050402,0
Snohomish,53061050500,0
Snohomish,53061050600,0
Snohomish,53061050700,0
Snohomish,53061050800,0
Snohomish,53061050900,0
Snohomish,53061051000,0
Snohomish,53061051100,0
Snohomish,53061051200,0
Snohomish,53061051300,0
Snohomish,53061051400,0
Snohomish,53061051500,0
Snohomish,53061051601,0
Snohomish,53061051602,0
Snohomish,53061051701,0
Snohomish,53061051702,0
Snohomish,53061051802,0
Snohomish,53061051803,0
Snohomish,53061051804,0
Snohomish,53061051905,0
Snohomish,53061051912,0
Snohomish,53061051913,0
Snohomish,53061051914,0
Snohomish,53061051915,0
Snohomish,53061051916,0
Snohomish,53061051917,0
Snohomish,53061051918,0
Snohomish,53061051921,0
Snohomish,53061051922,0
Snohomish,53061051923,0
Snohomish,53061051924,0
Snohomish,53061051925,0
Snohomish,53061051926,0
Snohomish,53061051927,0
Snohomish,53061051928,0
Snohomish,53061052003,0
Snohomish,53061052004,0
Snohomish,53061052005,0
Snohomish,53061052006,0
Snohomish,53061052007,0
Snohomish,53061052104,0
Snohomish,53061052105,0
Snohomish,53061052107,0
Snohomish,53061052108,0
Snohomish,53061052112,0
Snohomish,53061052113,0
Snohomish,53061052114,0
Snohomish,53061052115,0
Snohomish,53061052118,0
Snohomish,53061052203,0
Snohomish,53061052204,0
Snohomish,53061052206,0
Snohomish,53061052207,0
Snohomish,53061052208,0
Snohomish,53061052209,0
Snohomish,53061052301,0
Snohomish,53061052302,0
Snohomish,53061052401,0
Snohomish,53061052402,0
Snohomish,53061052502,0
Snohomish,53061052503,0
Snohomish,53061052504,0
Snohomish,53061052603,0
Snohomish,53061052604,0
Snohomish,53061052605,0
Snohomish,53061052606,1
Snohomish,53061052607,0
Snohomish,53061052701,1
Snohomish,53061052705,1
Snohomish,53061052706,0
Snohomish,53061052707,0
Snohomish,53061052708,1
Snohomish,53061052709,1
Snohomish,53061052803,1
Snohomish,53061052804,1
Snohomish,53061052805,1
Snohomish,53061052806,1
Snohomish,53061052903,1
Snohomish,53061052904,1
Snohomish,53061052905,1
Snohomish,53061052906,1
Snohomish,53061053101,1
Snohomish,53061053102,1
Snohomish,53061053201,1
Snohomish,53061053202,1
Snohomish,53061053301,1
Snohomish,53061053302,1
Snohomish,53061053400,1
Snohomish,53061053504,1
Snohomish,53061053505,1
Snohomish,53061053506,1
Snohomish,53061053507,1
Snohomish,53061053508,1
Snohomish,53061053509,1
Snohomish,53061053602,1
Snohomish,53061053603,1
Snohomish,53061053604,1
Snohomish,53061053700,1
Snohomish,53061053801,0
Snohomish,53061053802,0
Snohomish,53061053803,0
Snohomish,53061940001,1
Snohomish,53061940002,1
Snohomish,53061990002,0
Spokane,53063000200,1
Spokane,53063000300,1
Spokane,53063000400,1
Spokane,53063000500,1
Spokane,53063000600,1
Spokane,53063000700,1
Spokane,53063000800,1
Spokane,53063000900,1
Spokane,53063001000,1
Spokane,53063001100,1
Spokane,53063001200,1
Spokane,53063001300,1
Spokane,53063001400,1
Spokane,53063001500,1
Spokane,53063001600,1
Spokane,53063001800,1
Spokane,53063001900,1
Spokane,53063002000,1
Spokane,53063002100,1
Spokane,53063002300,1
Spokane,53063002400,1
Spokane,53063002500,1
Spokane,53063002600,1
Spokane,53063002900,1
Spokane,53063003000,1
Spokane,53063003100,1
Spokane,53063003200,1
Spokane,53063003500,1
Spokane,53063003600,1
Spokane,53063003800,1
Spokane,53063003900,1
Spokane,53063004000,1
Spokane,53063004100,1
Spokane,53063004200,1
Spokane,53063004300,1
Spokane,53063004400,1
Spokane,53063004500,1
Spokane,53063004601,1
Spokane,53063004602,1
Spokane,53063004700,1
Spokane,53063004800,1
Spokane,53063004900,1
Spokane,53063005000,1
Spokane,53063010100,1
Spokane,53063010201,1
Spokane,53063010202,1
Spokane,53063010301,1
Spokane,53063010303,1
Spokane,53063010304,1
Spokane,53063010305,1
Spokane,53063010401,0
Spokane,53063010402,0
Spokane,53063010501,1
Spokane,53063010503,1
Spokane,53063010504,1
Spokane,53063010601,0
Spokane,53063010602,1
Spokane,53063010700,1
Spokane,53063010800,1
Spokane,53063010900,1
Spokane,53063011000,1
Spokane,53063011101,1
Spokane,53063011102,1
Spokane,53063011201,1
Spokane,53063011202,1
Spokane,53063011300,1
Spokane,53063011400,1
Spokane,53063011500,1
Spokane,53063011600,1
Spokane,53063011701,1
Spokane,53063011702,1
Spokane,53063011800,1
Spokane,53063011900,1
Spokane,53063012000,1
Spokane,53063012100,1
Spokane,53063012200,1
Spokane,53063012300,1
Spokane,53063012401,1
Spokane,53063012402,1
Spokane,53063012500,1
Spokane,53063012600,1
Spokane,53063012701,1
Spokane,53063012702,1
Spokane,53063012801,1
Spokane,53063012802,1
Spokane,53063012901,1
Spokane,53063012902,1
Spokane,53063013000,1
Spokane,53063013100,1
Spokane,53063013201,1
Spokane,53063013202,1
Spokane,53063013300,1
Spokane,53063013401,1
Spokane,53063013500,1
Spokane,53063013600,1
Spokane,53063013700,0
Spokane,53063013800,0
Spokane,53063013900,0
Spokane,53063014001,0
Spokane,53063014002,0
Spokane,53063014100,0
Spokane,53063014200,0
Spokane,53063014300,1
Spokane,53063014400,1
Spokane,53063014500,1
Stevens,53065941000,0
Stevens,53065950100,1
Stevens,53065950200,0
Stevens,53065950300,0
Stevens,53065950500,0
Stevens,53065950600,1
Stevens,53065950700,0
Stevens,53065950800,0
Stevens,53065950900,0
Stevens,53065951100,0
Stevens,53065951300,0
Stevens,53065951400,0
Thurston,53067010100,0
Thurston,53067010200,0
Thurston,53067010300,0
Thurston,53067010400,0
Thurston,53067010510,0
Thurston,53067010520,0
Thurston,53067010600,0
Thurston,53067010700,0
Thurston,53067010800,0
Thurston,53067010910,0
Thurston,53067010920,0
Thurston,53067011000,0
Thurston,53067011100,0
Thurston,53067011200,0
Thurston,53067011300,0
Thurston,53067011410,0
Thurston,53067011420,0
Thurston,53067011500,0
Thurston,53067011610,0
Thurston,53067011621,0
Thurston,53067011622,0
Thurston,53067011623,0
Thurston,53067011624,0
Thurston,53067011710,0
Thurston,53067011720,0
Thurston,53067011810,0
Thurston,53067011821,0
Thurston,53067011822,0
Thurston,53067011900,0
Thurston,53067012000,0
Thurston,53067012100,0
Thurston,53067012211,0
Thurston,53067012212,0
Thurston,53067012221,0
Thurston,53067012222,0
Thurston,53067012310,0
Thurston,53067012320,0
Thurston,53067012330,0
Thurston,53067012411,0
Thurston,53067012412,0
Thurston,53067012420,0
Thurston,53067012510,0
Thurston,53067012520,0
Thurston,53067012530,0
Thurston,53067012610,0
Thurston,53067012620,0
Thurston,53067012710,0
Thurston,53067012720,0
Thurston,53067012730,0
Wahkiakum,53069950100,0
Walla Walla,53071920000,1
Walla Walla,53071920100,1
Walla Walla,53071920200,1
Walla Walla,53071920300,1
Walla Walla,53071920400,1
Walla Walla,53071920500,1
Walla Walla,53071920600,1
Walla Walla,53071920701,1
Walla Walla,53071920702,1
Walla Walla,53071920801,1
Walla Walla,53071920802,1
Walla Walla,53071920900,1
Whatcom,53073000100,1
Whatcom,53073000200,1
Whatcom,53073000300,1
Whatcom,53073000400,1
Whatcom,53073000501,1
Whatcom,53073000502,1
Whatcom,53073000600,1
Whatcom,53073000700,1
Whatcom,53073000803,1
Whatcom,53073000804,1
Whatcom,53073000805,1
Whatcom,53073000806,1
Whatcom,53073000901,1
Whatcom,53073000902,1
Whatcom,53073001000,1
Whatcom,53073001100,1
Whatcom,53073001201,1
Whatcom,53073001202,1
Whatcom,53073010100,1
Whatcom,53073010200,1
Whatcom,53073010301,1
Whatcom,53073010302,1
Whatcom,53073010303,1
Whatcom,53073010401,1
Whatcom,53073010403,1
Whatcom,53073010404,1
Whatcom,53073010501,1
Whatcom,53073010502,1
Whatcom,53073010600,1
Whatcom,53073010701,1
Whatcom,53073010702,1
Whatcom,53073010900,1
Whatcom,53073011000,1
Whatcom,53073940000,1
Whitman,53075000100,1
Whitman,53075000200,1
Whitman,53075000300,1
Whitman,53075000400,1
Whitman,53075000500,1
Whitman,53075000600,1
Whitman,53075000700,1
Whitman,53075000800,1
Whitman,53075000900,1
Whitman,53075001000,1
Yakima,53077000100,1
Yakima,53077000200,1
Yakima,53077000300,1
Yakima,53077000400,1
Yakima,53077000500,1
Yakima,53077000600,1
Yakima,53077000700,1
Yakima,53077000800,1
Yakima,53077000901,1
Yakima,53077000902,1
Yakima,53077001000,1
Yakima,53077001100,1
Yakima,53077001201,1
Yakima,53077001202,1
Yakima,53077001300,1
Yakima,53077001400,1
Yakima,53077001501,1
Yakima,53077001502,1
Yakima,53077001601,1
Yakima,53077001602,1
Yakima,53077001701,1
Yakima,53077001702,1
Yakima,53077001800,1
Yakima,53077001901,1
Yakima,53077001902,1
Yakima,53077002001,1
Yakima,53077002002,1
Yakima,53077002101,1
Yakima,53077002102,1
Yakima,53077002200,1
Yakima,53077002701,1
Yakima,53077002801,1
Yakima,53077002802,1
Yakima,53077002900,1
Yakima,53077003001,1
Yakima,53077003002,1
Yakima,53077003100,1
Yakima,53077003200,1
Yakima,53077003400,1
Yakima,53077940001,1
Yakima,53077940002,1
Yakima,53077940003,1
Yakima,53077940004,1
Yakima,53077940005,1
Yakima,53077940006,1
